OID_,Name,Parcel__Parcel_Name,Project_ID,Record_Type,Project_Status,Owner__Full_Name,Project_Street_Number,Project_Street_Name,Project_Street_Suffix,Neighborhood,Project_Zip_Code,Letter_of_Intent,Filed_Date,BPDA_Board_Approval,First_Building_Permit,COO_Permit_Date,Last_Modified_Date,Last_Project_Update_Date,Lat,Lon,A80_Proj_ID,LocCode,A80_URL,URL_Base,URL_Stat
105,Holiday Inn - West End Renovations,,184,,,,,,,West End,,,,,,,10/30/2020 0:00:00,,42.361800000000002,-71.066599999999994,184,,http://www.bostonplans.org/projects/development-projects/Holiday-Inn-West-End-Renovations,Holiday-Inn-West-End-Renovations,
106,W Boston Hotel & Residences,,186,,,,,,,Downtown,,,12/13/1999 0:00:00,12/21/2006 0:00:00,8/13/2007 0:00:00,1/11/2011 0:00:00,10/30/2020 0:00:00,,42.350800000000000,-71.065600000000003,186,,http://www.bostonplans.org/projects/development-projects/W-Boston-Hotel-&-Residences,W-Boston-Hotel-&-Residences,
107,Harvard Commons Phase I,,188,,,,,,,Dorchester,,10/5/2001 0:00:00,11/20/2001 0:00:00,7/9/2002 0:00:00,,,10/30/2020 0:00:00,,42.290399999999998,-71.092799999999997,188,,http://www.bostonplans.org/projects/development-projects/Harvard-Commons-Phase-I,Harvard-Commons-Phase-I,
108,Parcel R-87 Frothingham,,192,,,,,,,Charlestown,,,,,,,10/30/2020 0:00:00,,42.375599999999999,-71.057599999999994,192,,http://www.bostonplans.org/projects/development-projects/Parcel-R-87-Frothingham,Parcel-R-87-Frothingham,
109,Allston-Brighton YMCA,,193,,,,,,,Brighton,,,,11/10/1999 0:00:00,,,10/30/2020 0:00:00,,42.350800000000000,-71.166700000000006,193,,http://www.bostonplans.org/projects/development-projects/Allston-Brighton-YMCA,Allston-Brighton-YMCA,
110,Nautica CANA Parcel 1,,194,,,,,,,Charlestown,,,9/16/1999 0:00:00,11/10/1999 0:00:00,,,10/30/2020 0:00:00,,42.372700000000002,-71.058999999999997,194,,http://www.bostonplans.org/projects/development-projects/Nautica-CANA-Parcel-1,Nautica-CANA-Parcel-1,
111,CANA Parcel 6 - City Square Place,,195,,,,,,,Charlestown,,,11/1/1999 0:00:00,2/3/2000 0:00:00,9/19/2012 0:00:00,,11/29/2020 0:00:00,2/3/2000 0:00:00,42.371899999999997,-71.063000000000002,195,,http://www.bostonplans.org/projects/development-projects/CANA-Parcel-6-City-Square-Place,CANA-Parcel-6-City-Square-Place,
112,Wentworth - 610 Huntington Ave Residence Hall,,196,,,,,,,Fenway,,,,2/17/2000 0:00:00,,,11/29/2020 0:00:00,2/17/2000 0:00:00,42.336199999999998,-71.098100000000002,196,,http://www.bostonplans.org/projects/development-projects/Wentworth-610-Huntington-Ave-Residence-Hall,Wentworth-610-Huntington-Ave-Residence-Hall,
113,Harvard University - One Western Avenue,,197,,,,,,,Allston,,,,11/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.364699999999999,-71.119000000000000,197,,http://www.bostonplans.org/projects/development-projects/Harvard-University-One-Western-Avenue,Harvard-University-One-Western-Avenue,
114,Harvard Medical School - New Research Building,,198,,,,,,,Fenway,,,,11/2/2000 0:00:00,,,10/30/2020 0:00:00,,42.338400000000000,-71.103099999999998,198,,http://www.bostonplans.org/projects/development-projects/Harvard-Medical-School-New-Research-Building,Harvard-Medical-School-New-Research-Building,
115,DPH - Dudley Square,,200,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.329999999999998,-71.083600000000004,200,,http://www.bostonplans.org/projects/development-projects/DPH-Dudley-Square,DPH-Dudley-Square,
116,World Trade Center West,,201,,,,,,,South Boston Waterfront,,,,,,,10/30/2020 0:00:00,,42.349299999999999,-71.041799999999995,201,,http://www.bostonplans.org/projects/development-projects/World-Trade-Center-West,World-Trade-Center-West,
117,Rollins Square Project,,203,,,,,,,South End,,,1/17/2000 0:00:00,4/25/2000 0:00:00,,,10/30/2020 0:00:00,,42.341500000000003,-71.067700000000002,203,,http://www.bostonplans.org/projects/development-projects/Rollins-Square-Project,Rollins-Square-Project,
118,BioSquare II - NEIDL (Parcel F),,204,,,,,,,South End,,,,12/14/2004 0:00:00,,,11/30/2020 0:00:00,12/14/2004 0:00:00,42.336399999999998,-71.069400000000002,204,,http://www.bostonplans.org/projects/development-projects/BioSquare-II-NEIDL-(Parcel-F),BioSquare-II-NEIDL-(Parcel-F),
119,Boston University - Field House,,216,,,,,,,Allston,,,,10/12/2000 0:00:00,,,10/30/2020 0:00:00,,42.354599999999998,-71.124099999999999,216,,http://www.bostonplans.org/projects/development-projects/Boston-University-Field-House,Boston-University-Field-House,
120,39 Rockwell Street,,218,,,,,,,Dorchester,,,,1/25/2001 0:00:00,,,10/30/2020 0:00:00,,42.283499999999997,-71.074500000000000,218,,http://www.bostonplans.org/projects/development-projects/39-Rockwell-Street,39-Rockwell-Street,
121,183-185 Massachusetts Avenue,,220,,,,,,,Fenway,,,,2/3/2000 0:00:00,,,10/30/2020 0:00:00,,42.345500000000001,-71.087299999999999,220,,http://www.bostonplans.org/projects/development-projects/183-185-Massachusetts-Avenue,183-185-Massachusetts-Avenue,
122,FleetBoston Pavilion,,229,,,,,,,South Boston Waterfront,,,,,,,10/30/2020 0:00:00,,42.348700000000001,-71.036299999999997,229,,http://www.bostonplans.org/projects/development-projects/FleetBoston-Pavilion,FleetBoston-Pavilion,
123,Mezzo Design Lofts,,236,,,,,,,Charlestown,,,,11/15/2007 0:00:00,8/24/2006 0:00:00,1/2/2008 0:00:00,1/14/2021 0:00:00,,42.384599999999999,-71.077799999999996,236,,http://www.bostonplans.org/projects/development-projects/Mezzo-Design-Lofts,Mezzo-Design-Lofts,
124,Four Seasons Expansion,,237,,,,,,,Downtown,,,2/27/2003 0:00:00,5/1/2003 0:00:00,,,10/30/2020 0:00:00,,42.352100000000000,-71.068299999999994,237,,http://www.bostonplans.org/projects/development-projects/Four-Seasons-Expansion,Four-Seasons-Expansion,
125,Clippership Wharf,,238,,,,,,,East Boston,,5/2/2001 0:00:00,7/16/2001 0:00:00,7/16/2015 0:00:00,5/16/2017 0:00:00,,10/30/2020 0:00:00,,42.367500000000000,-71.042100000000005,238,,http://www.bostonplans.org/projects/development-projects/Clippership-Wharf,Clippership-Wharf,
126,Portside at Pier 1,,239,,,,,,,East Boston,,4/17/2001 0:00:00,10/15/2001 0:00:00,2/26/2015 0:00:00,10/1/2015 0:00:00,3/31/2018 0:00:00,10/30/2020 0:00:00,,42.366700000000002,-71.040599999999998,239,,http://www.bostonplans.org/projects/development-projects/Portside-at-Pier-1,Portside-at-Pier-1,
127,Shawmut Estates,,241,,,,,,,Roxbury,,,,9/2/1999 0:00:00,,,10/30/2020 0:00:00,,42.331499999999998,-71.084199999999996,241,,http://www.bostonplans.org/projects/development-projects/Shawmut-Estates,Shawmut-Estates,
128,Homes at Peter's Park,,242,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.344099999999997,-71.067700000000002,242,,http://www.bostonplans.org/projects/development-projects/Homes-at-Peter-s-Park,Homes-at-Peter-s-Park,
129,East Concord Street Housing,,243,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.337800000000001,-71.074600000000004,243,,http://www.bostonplans.org/projects/development-projects/East-Concord-Street-Housing,East-Concord-Street-Housing,
130,Simmons College - Graduate Center Project,,245,,,,,,,Fenway,,,,9/21/2000 0:00:00,,,11/29/2020 0:00:00,9/21/2000 0:00:00,42.338900000000002,-71.100399999999993,245,,http://www.bostonplans.org/projects/development-projects/Simmons-College-Graduate-Center-Project,Simmons-College-Graduate-Center-Project,
131,Grove Hall Retail Center,,247,,,,,,,Dorchester,,,,11/2/2000 0:00:00,,,10/30/2020 0:00:00,,42.309199999999997,-71.081699999999998,247,,http://www.bostonplans.org/projects/development-projects/Grove-Hall-Retail-Center,Grove-Hall-Retail-Center,
132,Wareham Lofts Project,,248,,,,,,,South End,,,1/19/2000 0:00:00,2/17/2000 0:00:00,,,10/30/2020 0:00:00,,42.339500000000001,-71.068299999999994,248,,http://www.bostonplans.org/projects/development-projects/Wareham-Lofts-Project,Wareham-Lofts-Project,
133,Symphony Garden,,251,,,,,,,Fenway,,,,,,,10/30/2020 0:00:00,,42.342900000000000,-71.089399999999998,251,,http://www.bostonplans.org/projects/development-projects/Symphony-Garden,Symphony-Garden,
134,6 Gordon Avenue,,255,,,,,,,Hyde Park,,,,,,,10/30/2020 0:00:00,,42.255800000000001,-71.125900000000001,255,,http://www.bostonplans.org/projects/development-projects/6-Gordon-Avenue,6-Gordon-Avenue,
135,75 and 79 Highland Street,,260,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.327300000000001,-71.093000000000004,260,,http://www.bostonplans.org/projects/development-projects/75-and-79-Highland-Street,75-and-79-Highland-Street,
136,10 Chestnut Street,,263,,,,,,,Charlestown,,,,,,,11/2/2020 0:00:00,,42.373699999999999,-71.059200000000004,263,,http://www.bostonplans.org/projects/development-projects/10-Chestnut-Street,10-Chestnut-Street,
137,Washington Commons,,264,,,,,,,Roxbury,,7/10/2002 0:00:00,10/28/2002 0:00:00,2/6/2003 0:00:00,,,10/30/2020 0:00:00,,42.320700000000002,-71.092100000000002,264,,http://www.bostonplans.org/projects/development-projects/Washington-Commons,Washington-Commons,
138,South End Health Center,,272,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.338600000000000,-71.075000000000003,272,,http://www.bostonplans.org/projects/development-projects/South-End-Health-Center,South-End-Health-Center,
139,Minot Hall,,278,,,,,,,South End,,,,7/20/2000 0:00:00,,,10/30/2020 0:00:00,,42.337000000000003,-71.076800000000006,278,,http://www.bostonplans.org/projects/development-projects/Minot-Hall,Minot-Hall,
140,Emerson College - Allen's Alley,,279,,,,,,,Downtown,,,2/25/2000 0:00:00,3/30/2000 0:00:00,,,10/30/2020 0:00:00,,42.352100000000000,-71.065700000000007,279,,http://www.bostonplans.org/projects/development-projects/Emerson-College-Allen-s-Alley,Emerson-College-Allen-s-Alley,
141,250 Boylston Street - RM Bradlee Bldg,,284,,,,,,,Downtown,,,,5/18/2000 0:00:00,,6/12/2011 0:00:00,10/30/2020 0:00:00,,42.351900000000001,-71.069199999999995,284,,http://www.bostonplans.org/projects/development-projects/250-Boylston-Street-RM-Bradlee-Bldg,250-Boylston-Street-RM-Bradlee-Bldg,
142,70-72 Northampton Street,,285,,,,,,,South End,,,,7/20/2000 0:00:00,,,10/30/2020 0:00:00,,42.334600000000002,-71.076400000000007,285,,http://www.bostonplans.org/projects/development-projects/70-72-Northampton-Street,70-72-Northampton-Street,
143,Beth Israel Deaconess ER & Helipad,,289,,,,,,,Longwood Medical Area,,,,,,,10/30/2020 0:00:00,,42.337899999999998,-71.109099999999998,289,,http://www.bostonplans.org/projects/development-projects/Beth-Israel-Deaconess-ER-&-Helipad,Beth-Israel-Deaconess-ER-&-Helipad,
144,Dana Farber Cancer Institute - Pedestrian Bridge and Façade,,290,,,,,,,Longwood Medical Area,,,,,,,10/30/2020 0:00:00,,42.337299999999999,-71.108099999999993,290,,http://www.bostonplans.org/projects/development-projects/Dana-Farber-Cancer-Institute-Pedestrian-Bridge-and-Façade,Dana-Farber-Cancer-Institute-Pedestrian-Bridge-and-Façade,
145,Hillel House - Boston University,,291,,,,,,,Fenway,,,7/1/1999 0:00:00,1/25/2001 0:00:00,,,10/30/2020 0:00:00,,42.350800000000000,-71.103099999999998,291,,http://www.bostonplans.org/projects/development-projects/Hillel-House-Boston-University,Hillel-House-Boston-University,
146,Court Square Press Building,,293,,,,,,,South Boston,,,9/4/2001 0:00:00,10/25/2001 0:00:00,,,12/10/2020 0:00:00,,42.342300000000002,-71.057900000000004,293,,http://www.bostonplans.org/projects/development-projects/Court-Square-Press-Building,Court-Square-Press-Building,
147,321 Summer Street,,294,,,,,,,South Boston Waterfront,,,,,,,10/30/2020 0:00:00,,42.349100000000000,-71.048599999999993,294,,http://www.bostonplans.org/projects/development-projects/321-Summer-Street,321-Summer-Street,
148,Northeastern University - Behrakis Health Science Building,,303,,,,,,,Fenway,,,4/24/2000 0:00:00,6/6/2000 0:00:00,,,10/30/2020 0:00:00,,42.336900000000000,-71.091600000000000,303,,http://www.bostonplans.org/projects/development-projects/Northeastern-University-Behrakis-Health-Science-Building,Northeastern-University-Behrakis-Health-Science-Building,
149,Massachusetts General Hospital - Ambulatory Care Facility,,305,,,,,,,West End,,,4/28/2000 0:00:00,3/7/2002 0:00:00,,,10/30/2020 0:00:00,,42.361499999999999,-71.068399999999997,305,,http://www.bostonplans.org/projects/development-projects/Massachusetts-General-Hospital-Ambulatory-Care-Facility,Massachusetts-General-Hospital-Ambulatory-Care-Facility,
150,Northeastern University - West Village Residence Hall E,,306,,,,,,,Fenway,,,4/24/2000 0:00:00,6/6/2000 0:00:00,,,10/30/2020 0:00:00,,42.336900000000000,-71.091600000000000,306,,http://www.bostonplans.org/projects/development-projects/Northeastern-University-West-Village-Residence-Hall-E,Northeastern-University-West-Village-Residence-Hall-E,
151,Northeastern University - West Village Parking Facility,,307,,,,,,,Fenway,,,4/24/2000 0:00:00,6/6/2000 0:00:00,,,10/30/2020 0:00:00,,42.336900000000000,-71.091600000000000,307,,http://www.bostonplans.org/projects/development-projects/Northeastern-University-West-Village-Parking-Facility,Northeastern-University-West-Village-Parking-Facility,
152,48 Boylston Street BYMCU,,308,,,,,,,Downtown,,,,8/10/2000 0:00:00,,,10/30/2020 0:00:00,,42.351900000000001,-71.063800000000001,308,,http://www.bostonplans.org/projects/development-projects/48-Boylston-Street-BYMCU,48-Boylston-Street-BYMCU,
153,Ming's Restaurant -160 East Berkley,,309,,,,,,,South End,,,10/1/2000 0:00:00,11/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.343800000000002,-71.064700000000002,309,,http://www.bostonplans.org/projects/development-projects/Ming-s-Restaurant--160-East-Berkley,Ming-s-Restaurant--160-East-Berkley,
154,120 West 7th Street,,310,,,,,,,South Boston,,,,9/21/2000 0:00:00,,,11/29/2020 0:00:00,2/27/2003 0:00:00,42.335999999999999,-71.053100000000001,310,,http://www.bostonplans.org/projects/development-projects/120-West-7th-Street,120-West-7th-Street,
155,3 Dorchester Street - Phase I,,312,,,,,,,South Boston,,,,9/30/2004 0:00:00,,,10/30/2020 0:00:00,,42.337699999999998,-71.043400000000005,312,,http://www.bostonplans.org/projects/development-projects/3-Dorchester-Street-Phase-I,3-Dorchester-Street-Phase-I,
156,Trilogy,,313,,,,,,,Fenway,,,5/4/2000 0:00:00,3/28/2002 0:00:00,,,10/30/2020 0:00:00,,42.344299999999997,-71.100899999999996,313,,http://www.bostonplans.org/projects/development-projects/Trilogy,Trilogy,
157,645 Beacon Street - Housing,,316,,,,,,,Fenway,,,11/1/2000 0:00:00,5/8/2001 0:00:00,,,10/30/2020 0:00:00,,42.348300000000002,-71.097800000000007,316,,http://www.bostonplans.org/projects/development-projects/645-Beacon-Street-Housing,645-Beacon-Street-Housing,
158,131 Morton Street,,319,,,,,,,Jamaica Plain,,,9/11/2000 0:00:00,10/12/2000 0:00:00,,1/1/1900 0:00:00,10/30/2020 0:00:00,,42.299700000000001,-71.106399999999994,319,,http://www.bostonplans.org/projects/development-projects/131-Morton-Street,131-Morton-Street,
159,Walgreens - East Boston,,321,,,,,,,East Boston,,,8/1/2001 0:00:00,9/13/2001 0:00:00,,,10/30/2020 0:00:00,,42.374299999999998,-71.038600000000002,321,,http://www.bostonplans.org/projects/development-projects/Walgreens-East-Boston,Walgreens-East-Boston,
160,Laboure Center - South Boston,,322,,,,,,,South Boston,,,7/26/2000 0:00:00,9/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.338500000000003,-71.054000000000002,322,,http://www.bostonplans.org/projects/development-projects/Laboure-Center-South-Boston,Laboure-Center-South-Boston,
161,Talbot-Bernard Homes,,330,,,,,,,Dorchester,,,,10/4/2001 0:00:00,,1/1/2003 0:00:00,10/30/2020 0:00:00,,42.291100000000000,-71.078699999999998,330,,http://www.bostonplans.org/projects/development-projects/Talbot-Bernard-Homes,Talbot-Bernard-Homes,
162,Boston College - Maloney Hall,,331,,,,,,,Brighton,,,8/4/2000 0:00:00,11/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.336199999999998,-71.166399999999996,331,,http://www.bostonplans.org/projects/development-projects/Boston-College-Maloney-Hall,Boston-College-Maloney-Hall,
163,125 Tremont Street,,333,,,,,,,Downtown,,4/24/2001 0:00:00,7/20/2001 0:00:00,,,,10/30/2020 0:00:00,,42.356499999999997,-71.061700000000002,333,,http://www.bostonplans.org/projects/development-projects/125-Tremont-Street,125-Tremont-Street,
164,Morton Plaza,,341,,,,,,,Mattapan,,12/5/2000 0:00:00,1/2/2001 0:00:00,5/8/2001 0:00:00,,,10/30/2020 0:00:00,,42.279899999999998,-71.085300000000004,341,,http://www.bostonplans.org/projects/development-projects/Morton-Plaza,Morton-Plaza,
165,100 Cambridge Street (Saltonstall Bldg),,342,,,,,,,Downtown,,12/29/2000 0:00:00,2/8/2001 0:00:00,5/8/2001 0:00:00,,1/1/1900 0:00:00,10/30/2020 0:00:00,,42.360199999999999,-71.062200000000004,342,,http://www.bostonplans.org/projects/development-projects/100-Cambridge-Street-(Saltonstall-Bldg),100-Cambridge-Street-(Saltonstall-Bldg),
166,Harvard University - Hawes Hall,,345,,,,,,,Allston,,,,11/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.363999999999997,-71.124600000000001,345,,http://www.bostonplans.org/projects/development-projects/Harvard-University-Hawes-Hall,Harvard-University-Hawes-Hall,
167,Roche Brothers,,346,,,,,,,West Roxbury,,,,10/12/2000 0:00:00,,,10/30/2020 0:00:00,,42.286499999999997,-71.152100000000004,346,,http://www.bostonplans.org/projects/development-projects/Roche-Brothers,Roche-Brothers,
168,Boylston Street Mixed Use Project,,347,,,,,,,Back Bay,,9/24/2001 0:00:00,1/16/2002 0:00:00,5/9/2002 0:00:00,,,1/5/2021 0:00:00,,42.348700000000001,-71.081599999999995,347,,http://www.bostonplans.org/projects/development-projects/Boylston-Street-Mixed-Use-Project,Boylston-Street-Mixed-Use-Project,
169,Channel Center - Second Amendment,,348,,,,,,,South Boston Waterfront,,11/7/2000 0:00:00,1/24/2001 0:00:00,12/14/2010 0:00:00,,3/17/2016 0:00:00,10/30/2020 0:00:00,,42.343899999999998,-71.052899999999994,348,,http://www.bostonplans.org/projects/development-projects/Channel-Center-Second-Amendment,Channel-Center-Second-Amendment,
170,St John of God - Monarch,,351,,,,,,,Brighton,,,1/22/2001 0:00:00,8/23/2001 0:00:00,,1/1/2003 0:00:00,10/30/2020 0:00:00,,42.343800000000002,-71.140000000000001,351,,http://www.bostonplans.org/projects/development-projects/St-John-of-God-Monarch,St-John-of-God-Monarch,
171,396 Cambridge Street - Allston Center,,352,,,,,,,Allston,,,,,,,10/30/2020 0:00:00,,42.354900000000001,-71.133399999999995,352,,http://www.bostonplans.org/projects/development-projects/396-Cambridge-Street-Allston-Center,396-Cambridge-Street-Allston-Center,
172,2201 Washington Street,,357,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.331200000000003,-71.083200000000005,357,,http://www.bostonplans.org/projects/development-projects/2201-Washington-Street,2201-Washington-Street,
173,132-142 West 9th Street,,363,,,,,,,South Boston,,,1/1/2001 0:00:00,4/24/2001 0:00:00,,,10/30/2020 0:00:00,,42.334600000000002,-71.054000000000002,363,,http://www.bostonplans.org/projects/development-projects/132-142-West-9th-Street,132-142-West-9th-Street,
174,163-165 Chestnut Hill Avenue,,365,,,,,,,Brighton,,,11/8/2001 0:00:00,4/10/2003 0:00:00,,,11/29/2020 0:00:00,6/25/2013 0:00:00,42.342300000000002,-71.154799999999994,365,,http://www.bostonplans.org/projects/development-projects/163-165-Chestnut-Hill-Avenue,163-165-Chestnut-Hill-Avenue,
