OID_,Name,Parcel__Parcel_Name,Project_ID,Record_Type,Project_Status,Owner__Full_Name,Project_Street_Number,Project_Street_Name,Project_Street_Suffix,Neighborhood,Project_Zip_Code,Letter_of_Intent,Filed_Date,BPDA_Board_Approval,First_Building_Permit,COO_Permit_Date,Last_Modified_Date,Last_Project_Update_Date,Lat,Lon,A80_Proj_ID,LocCode,A80_URL,URL_Base,URL_Stat
134,6 Gordon Avenue,,255,,,,,,,Hyde Park,,,,,,,10/30/2020 0:00:00,,42.255800000000001,-71.125900000000001,255,,,6-Gordon-Avenue,404
135,75 and 79 Highland Street,,260,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.327300000000001,-71.093000000000004,260,,,75-and-79-Highland-Street,404
136,10 Chestnut Street,,263,,,,,,,Charlestown,,,,,,,11/2/2020 0:00:00,,42.373699999999999,-71.059200000000004,263,,,10-Chestnut-Street,404
137,Washington Commons,,264,,,,,,,Roxbury,,7/10/2002 0:00:00,10/28/2002 0:00:00,2/6/2003 0:00:00,,,10/30/2020 0:00:00,,42.320700000000002,-71.092100000000002,264,,,Washington-Commons,404
138,South End Health Center,,272,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.338600000000000,-71.075000000000003,272,,,South-End-Health-Center,404
139,Minot Hall,,278,,,,,,,South End,,,,7/20/2000 0:00:00,,,10/30/2020 0:00:00,,42.337000000000003,-71.076800000000006,278,,,Minot-Hall,404
140,Emerson College - Allen's Alley,,279,,,,,,,Downtown,,,2/25/2000 0:00:00,3/30/2000 0:00:00,,,10/30/2020 0:00:00,,42.352100000000000,-71.065700000000007,279,,,Emerson-College-Allen-s-Alley,404
141,250 Boylston Street - RM Bradlee Bldg,,284,,,,,,,Downtown,,,,5/18/2000 0:00:00,,6/12/2011 0:00:00,10/30/2020 0:00:00,,42.351900000000001,-71.069199999999995,284,,,250-Boylston-Street-RM-Bradlee-Bldg,404
142,70-72 Northampton Street,,285,,,,,,,South End,,,,7/20/2000 0:00:00,,,10/30/2020 0:00:00,,42.334600000000002,-71.076400000000007,285,,,70-72-Northampton-Street,404
143,Beth Israel Deaconess ER & Helipad,,289,,,,,,,Longwood Medical Area,,,,,,,10/30/2020 0:00:00,,42.337899999999998,-71.109099999999998,289,,http://www.bostonplans.org/projects/development-projects/Beth-Israel-Deaconess-ER-&-Helipad,Beth-Israel-Deaconess-ER-&-Helipad,200
144,Dana Farber Cancer Institute - Pedestrian Bridge and FaÃ§ade,,290,,,,,,,Longwood Medical Area,,,,,,,10/30/2020 0:00:00,,42.337299999999999,-71.108099999999993,290,,,Dana-Farber-Cancer-Institute-Pedestrian-Bridge-and-Façade,404
145,Hillel House - Boston University,,291,,,,,,,Fenway,,,7/1/1999 0:00:00,1/25/2001 0:00:00,,,10/30/2020 0:00:00,,42.350800000000000,-71.103099999999998,291,,,Hillel-House-Boston-University,404
146,Court Square Press Building,,293,,,,,,,South Boston,,,9/4/2001 0:00:00,10/25/2001 0:00:00,,,12/10/2020 0:00:00,,42.342300000000002,-71.057900000000004,293,,,Court-Square-Press-Building,404
147,321 Summer Street,,294,,,,,,,South Boston Waterfront,,,,,,,10/30/2020 0:00:00,,42.349100000000000,-71.048599999999993,294,,,321-Summer-Street,404
148,Northeastern University - Behrakis Health Science Building,,303,,,,,,,Fenway,,,4/24/2000 0:00:00,6/6/2000 0:00:00,,,10/30/2020 0:00:00,,42.336900000000000,-71.091600000000000,303,,,Northeastern-University-Behrakis-Health-Science-Building,404
149,Massachusetts General Hospital - Ambulatory Care Facility,,305,,,,,,,West End,,,4/28/2000 0:00:00,3/7/2002 0:00:00,,,10/30/2020 0:00:00,,42.361499999999999,-71.068399999999997,305,,,Massachusetts-General-Hospital-Ambulatory-Care-Facility,404
150,Northeastern University - West Village Residence Hall E,,306,,,,,,,Fenway,,,4/24/2000 0:00:00,6/6/2000 0:00:00,,,10/30/2020 0:00:00,,42.336900000000000,-71.091600000000000,306,,,Northeastern-University-West-Village-Residence-Hall-E,404
151,Northeastern University - West Village Parking Facility,,307,,,,,,,Fenway,,,4/24/2000 0:00:00,6/6/2000 0:00:00,,,10/30/2020 0:00:00,,42.336900000000000,-71.091600000000000,307,,,Northeastern-University-West-Village-Parking-Facility,404
152,48 Boylston Street BYMCU,,308,,,,,,,Downtown,,,,8/10/2000 0:00:00,,,10/30/2020 0:00:00,,42.351900000000001,-71.063800000000001,308,,,48-Boylston-Street-BYMCU,404
153,Ming's Restaurant -160 East Berkley,,309,,,,,,,South End,,,10/1/2000 0:00:00,11/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.343800000000002,-71.064700000000002,309,,,Ming-s-Restaurant--160-East-Berkley,404
154,120 West 7th Street,,310,,,,,,,South Boston,,,,9/21/2000 0:00:00,,,11/29/2020 0:00:00,2/27/2003 0:00:00,42.335999999999999,-71.053100000000001,310,,http://www.bostonplans.org/projects/development-projects/120-West-7th-Street,120-West-7th-Street,200
155,3 Dorchester Street - Phase I,,312,,,,,,,South Boston,,,,9/30/2004 0:00:00,,,10/30/2020 0:00:00,,42.337699999999998,-71.043400000000005,312,,,3-Dorchester-Street-Phase-I,404
156,Trilogy,,313,,,,,,,Fenway,,,5/4/2000 0:00:00,3/28/2002 0:00:00,,,10/30/2020 0:00:00,,42.344299999999997,-71.100899999999996,313,,,Trilogy,404
157,645 Beacon Street - Housing,,316,,,,,,,Fenway,,,11/1/2000 0:00:00,5/8/2001 0:00:00,,,10/30/2020 0:00:00,,42.348300000000002,-71.097800000000007,316,,,645-Beacon-Street-Housing,404
158,131 Morton Street,,319,,,,,,,Jamaica Plain,,,9/11/2000 0:00:00,10/12/2000 0:00:00,,1/1/1900 0:00:00,10/30/2020 0:00:00,,42.299700000000001,-71.106399999999994,319,,,131-Morton-Street,404
159,Walgreens - East Boston,,321,,,,,,,East Boston,,,8/1/2001 0:00:00,9/13/2001 0:00:00,,,10/30/2020 0:00:00,,42.374299999999998,-71.038600000000002,321,,,Walgreens-East-Boston,404
160,Laboure Center - South Boston,,322,,,,,,,South Boston,,,7/26/2000 0:00:00,9/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.338500000000003,-71.054000000000002,322,,,Laboure-Center-South-Boston,404
161,Talbot-Bernard Homes,,330,,,,,,,Dorchester,,,,10/4/2001 0:00:00,,1/1/2003 0:00:00,10/30/2020 0:00:00,,42.291100000000000,-71.078699999999998,330,,,Talbot-Bernard-Homes,404
162,Boston College - Maloney Hall,,331,,,,,,,Brighton,,,8/4/2000 0:00:00,11/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.336199999999998,-71.166399999999996,331,,,Boston-College-Maloney-Hall,404
163,125 Tremont Street,,333,,,,,,,Downtown,,4/24/2001 0:00:00,7/20/2001 0:00:00,,,,10/30/2020 0:00:00,,42.356499999999997,-71.061700000000002,333,,,125-Tremont-Street,404
164,Morton Plaza,,341,,,,,,,Mattapan,,12/5/2000 0:00:00,1/2/2001 0:00:00,5/8/2001 0:00:00,,,10/30/2020 0:00:00,,42.279899999999998,-71.085300000000004,341,,,Morton-Plaza,404
165,100 Cambridge Street (Saltonstall Bldg),,342,,,,,,,Downtown,,12/29/2000 0:00:00,2/8/2001 0:00:00,5/8/2001 0:00:00,,1/1/1900 0:00:00,10/30/2020 0:00:00,,42.360199999999999,-71.062200000000004,342,,,100-Cambridge-Street-(Saltonstall-Bldg),404
166,Harvard University - Hawes Hall,,345,,,,,,,Allston,,,,11/21/2000 0:00:00,,,10/30/2020 0:00:00,,42.363999999999997,-71.124600000000001,345,,,Harvard-University-Hawes-Hall,404
167,Roche Brothers,,346,,,,,,,West Roxbury,,,,10/12/2000 0:00:00,,,10/30/2020 0:00:00,,42.286499999999997,-71.152100000000004,346,,,Roche-Brothers,404
168,Boylston Street Mixed Use Project,,347,,,,,,,Back Bay,,9/24/2001 0:00:00,1/16/2002 0:00:00,5/9/2002 0:00:00,,,1/5/2021 0:00:00,,42.348700000000001,-71.081599999999995,347,,,Boylston-Street-Mixed-Use-Project,404
169,Channel Center - Second Amendment,,348,,,,,,,South Boston Waterfront,,11/7/2000 0:00:00,1/24/2001 0:00:00,12/14/2010 0:00:00,,3/17/2016 0:00:00,10/30/2020 0:00:00,,42.343899999999998,-71.052899999999994,348,,,Channel-Center-Second-Amendment,404
170,St John of God - Monarch,,351,,,,,,,Brighton,,,1/22/2001 0:00:00,8/23/2001 0:00:00,,1/1/2003 0:00:00,10/30/2020 0:00:00,,42.343800000000002,-71.140000000000001,351,,,St-John-of-God-Monarch,404
171,396 Cambridge Street - Allston Center,,352,,,,,,,Allston,,,,,,,10/30/2020 0:00:00,,42.354900000000001,-71.133399999999995,352,,,396-Cambridge-Street-Allston-Center,404
172,2201 Washington Street,,357,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.331200000000003,-71.083200000000005,357,,,2201-Washington-Street,404
173,132-142 West 9th Street,,363,,,,,,,South Boston,,,1/1/2001 0:00:00,4/24/2001 0:00:00,,,10/30/2020 0:00:00,,42.334600000000002,-71.054000000000002,363,,,132-142-West-9th-Street,404
174,163-165 Chestnut Hill Avenue,,365,,,,,,,Brighton,,,11/8/2001 0:00:00,4/10/2003 0:00:00,,,11/29/2020 0:00:00,6/25/2013 0:00:00,42.342300000000002,-71.154799999999994,365,,,163-165-Chestnut-Hill-Avenue,404
175,Charles River Plaza Expansion,,368,,,,,,,West End,,,5/4/2001 0:00:00,12/6/2001 0:00:00,9/3/2015 0:00:00,,10/30/2020 0:00:00,,42.361899999999999,-71.065799999999996,368,,,Charles-River-Plaza-Expansion,404
176,Charles Street Jail Hotel,,369,,,,,,,West End,,7/27/2001 0:00:00,4/4/2002 0:00:00,9/12/2002 0:00:00,,,10/30/2020 0:00:00,,42.361899999999999,-71.069999999999993,369,,,Charles-Street-Jail-Hotel,404
177,Bulfinch Hotel aka Europa Hotel,,373,,,,,,,West End,,,,3/8/2001 0:00:00,,,10/30/2020 0:00:00,,42.363900000000001,-71.062399999999997,373,,,Bulfinch-Hotel-aka-Europa-Hotel,404
178,401 West First Street,,374,,,,,,,South Boston,,2/6/2001 0:00:00,11/5/2001 0:00:00,8/22/2002 0:00:00,,,11/30/2020 0:00:00,10/3/2002 0:00:00,42.337699999999998,-71.044399999999996,374,,http://www.bostonplans.org/projects/development-projects/401-West-First-Street,401-West-First-Street,200
179,Public Storage Facility,,375,,,,,,,South Boston,,1/18/2001 0:00:00,2/21/2001 0:00:00,4/24/2001 0:00:00,,,10/30/2020 0:00:00,,42.330900000000000,-71.062700000000007,375,,,Public-Storage-Facility,404
180,Garrison Trotter Phase II,,377,,,,,,,Roxbury,,,6/2/2002 0:00:00,9/29/2005 0:00:00,1/5/2017 0:00:00,,11/29/2020 0:00:00,9/29/2005 0:00:00,42.316299999999998,-71.090500000000006,377,,http://www.bostonplans.org/projects/development-projects/Garrison-Trotter-Phase-II,Garrison-Trotter-Phase-II,200
181,Boston's Hope,,379,,,,,,,Dorchester,,,,8/2/2001 0:00:00,,1/1/2001 0:00:00,10/30/2020 0:00:00,,42.294899999999998,-71.083500000000001,379,,,Boston-s-Hope,404
182,B'nai B'rith Elderly Housing,,381,,,,,,,Fenway,,,5/1/2001 0:00:00,1/25/2001 0:00:00,,1/1/2001 0:00:00,10/30/2020 0:00:00,,42.342700000000001,-71.142200000000003,381,,,B-nai-B-rith-Elderly-Housing,404
183,Kensington Place - Hinge Block,,389,,,,,,,Downtown,,11/6/2001 0:00:00,12/10/2001 0:00:00,3/10/2011 0:00:00,9/26/2011 0:00:00,10/1/2013 0:00:00,10/30/2020 0:00:00,,42.351799999999997,-71.063199999999995,389,,,Kensington-Place-Hinge-Block,404
184,420 Rutherford Avenue,,390,,,,,,,Charlestown,,,4/3/2001 0:00:00,5/31/2001 0:00:00,,,10/30/2020 0:00:00,,42.379600000000003,-71.071600000000004,390,,,420-Rutherford-Avenue,404
185,45-55 West Broadway,,392,,,,,,,South Boston,,2/15/2001 0:00:00,5/17/2001 0:00:00,8/2/2001 0:00:00,,,10/30/2020 0:00:00,,42.341900000000003,-71.056299999999993,392,,,45-55-West-Broadway,404
186,1304-1312 Commonwealth Avenue,,393,,,,,,,Allston,,,12/1/2001 0:00:00,1/31/2002 0:00:00,,,10/30/2020 0:00:00,,42.348399999999998,-71.134100000000004,393,,,1304-1312-Commonwealth-Avenue,404
187,Northeastern University - 780 Columbus Ave,,395,,,,,,,Fenway,,,1/22/2001 0:00:00,1/25/2001 0:00:00,,,10/30/2020 0:00:00,,42.336799999999997,-71.086799999999997,395,,,Northeastern-University-780-Columbus-Ave,404
188,288 A Street,,396,,,,,,,South Boston Waterfront,,,3/30/2001 0:00:00,6/21/2001 0:00:00,,,10/30/2020 0:00:00,,42.348599999999998,-71.050200000000004,396,,,288-A-Street,404
189,500 Atlantic Avenue,,399,,,,,,,Downtown,,,2/1/1995 0:00:00,9/13/2001 0:00:00,,,10/30/2020 0:00:00,,42.353700000000003,-71.051900000000003,399,,,500-Atlantic-Avenue,404
190,BUMC - Surgical Building,,400,,,,,,,South End,,,,7/17/2001 0:00:00,,,10/30/2020 0:00:00,,42.335000000000001,-71.073300000000003,400,,,BUMC-Surgical-Building,404
191,Prudential -- Market,,402,,,,,,,Back Bay,,,,,,,10/30/2020 0:00:00,,42.347600000000000,-71.081299999999999,402,,,Prudential----Market,404
192,Prudential -- Boylston Street Office,,403,,,,,,,Back Bay,,,,,,,10/30/2020 0:00:00,,42.347600000000000,-71.081299999999999,403,,,Prudential----Boylston-Street-Office,404
193,Police Headquarters Hotel,,405,,,,,,,Back Bay,,1/26/2001 0:00:00,4/6/2001 0:00:00,8/2/2001 0:00:00,,,10/30/2020 0:00:00,,42.349200000000003,-71.072400000000002,405,,,Police-Headquarters-Hotel,404
194,60 State Street - MBTA,,406,,,,,,,Downtown,,,,,,,10/30/2020 0:00:00,,42.359400000000001,-71.056399999999996,406,,,60-State-Street-MBTA,404
195,64-66 Salem Street,,407,,,,,,,North End,,,8/13/2001 0:00:00,12/6/2001 0:00:00,,,10/30/2020 0:00:00,,42.363399999999999,-71.056200000000004,407,,,64-66-Salem-Street,404
196,2-6 Renfrew Street,,409,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.331099999999999,-71.081400000000002,409,,,2-6-Renfrew-Street,404
197,29 Peterborough,,410,,,,,,,Fenway,,,,8/2/2001 0:00:00,,,10/30/2020 0:00:00,,42.344200000000001,-71.096400000000003,410,,,29-Peterborough,404
198,90 Westland Avenue,,411,,,,,,,Fenway,,,6/19/2001 0:00:00,10/25/2001 0:00:00,,,10/30/2020 0:00:00,,42.343699999999998,-71.089699999999993,411,,,90-Westland-Avenue,404
199,422-424 Massachusetts Ave,,415,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.341099999999997,-71.081999999999994,415,,,422-424-Massachusetts-Ave,404
200,Mount Vernon Street Housing Project,,417,,,,,,,Dorchester,,,6/22/2001 0:00:00,1/11/2007 0:00:00,1/26/2016 0:00:00,7/12/2016 0:00:00,11/23/2020 0:00:00,,42.316499999999998,-71.040599999999998,417,,,Mount-Vernon-Street-Housing-Project,404
201,80-82 A Street,,418,,,,,,,South Boston,,,8/9/2001 0:00:00,10/25/2001 0:00:00,,,10/30/2020 0:00:00,,42.342500000000001,-71.055000000000007,418,,,80-82-A-Street,404
202,Northeastern University - West Village G and H,,420,,,,,,,Fenway,,,6/29/2001 0:00:00,11/14/2001 0:00:00,,,10/30/2020 0:00:00,,42.338600000000000,-71.091700000000003,420,,,Northeastern-University-West-Village-G-and-H,404
203,Parcel SE-98A (JJ Foley's),,421,,,,,,,South End,,,8/2/2001 0:00:00,,,,10/30/2020 0:00:00,,42.343600000000002,-71.065100000000001,421,,,Parcel-SE-98A-(JJ-Foley-s),404
204,"Dover Lofts, Parcel SE-98B",,422,,,,,,,South End,,,,8/1/2002 0:00:00,,,10/30/2020 0:00:00,,42.343499999999999,-71.064899999999994,422,,,"Dover-Lofts,-Parcel-SE-98B",404
205,33 Rutland Street,,425,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.339799999999997,-71.075599999999994,425,,,33-Rutland-Street,404
206,21 Morley Street,,427,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.329400000000000,-71.091999999999999,427,,,21-Morley-Street,404
207,Alexandra Hotel Rehab,,428,,,,,,,South End,,,,4/25/2006 0:00:00,,,10/30/2020 0:00:00,,42.336500000000001,-71.077500000000001,428,,,Alexandra-Hotel-Rehab,404
208,40 Boylston Street,,430,,,,,,,Downtown,,,7/31/2001 0:00:00,12/20/2001 0:00:00,,,10/30/2020 0:00:00,,42.352200000000003,-71.063900000000004,430,,,40-Boylston-Street,404
209,601 Albany Street,,431,,,,,,,South End,,,7/20/2005 0:00:00,9/8/2005 0:00:00,,1/1/1900 0:00:00,10/30/2020 0:00:00,,42.337200000000003,-71.068799999999996,431,,,601-Albany-Street,404
210,Basilica Court,,434,,,,,,,Mission Hill,,,2/4/2005 0:00:00,6/9/2005 0:00:00,,,11/30/2020 0:00:00,6/15/2005 0:00:00,42.333700000000000,-71.099900000000005,434,,http://www.bostonplans.org/projects/development-projects/Basilica-Court,Basilica-Court,200
211,Highland Homes at Fort Hill,,436,,,,,,,Roxbury,,,8/1/2001 0:00:00,9/13/2001 0:00:00,,,10/30/2020 0:00:00,,42.322899999999997,-71.093900000000005,436,,,Highland-Homes-at-Fort-Hill,404
212,Pier 4 Phase 1,,438,,,,,,,South Boston Waterfront,,1/30/2001 0:00:00,5/18/2001 0:00:00,3/24/2005 0:00:00,,,11/30/2020 0:00:00,9/10/2015 0:00:00,42.352400000000003,-71.042199999999994,438,,,Pier-4-Phase-1,404
213,MATCH School,,439,,,,,,,Allston,,,7/1/2001 0:00:00,10/4/2001 0:00:00,,,10/30/2020 0:00:00,,42.352200000000003,-71.120900000000006,439,,,MATCH-School,404
214,155 Portland Street,,442,,,,,,,West End,,,,9/13/2001 0:00:00,,,11/29/2020 0:00:00,1/7/2002 0:00:00,42.364199999999997,-71.061300000000003,442,,,155-Portland-Street,404
215,40 Austin Street,,445,,,,,,,Charlestown,,,,,,,10/30/2020 0:00:00,,42.374499999999998,-71.066000000000003,445,,,40-Austin-Street,404
216,Morrissey Blvd - Stop and Shop,,446,,,,,,,Dorchester,,7/16/2001 0:00:00,11/17/2001 0:00:00,5/23/2004 0:00:00,,,10/30/2020 0:00:00,,42.292499999999997,-71.048699999999997,446,,,Morrissey-Blvd-Stop-and-Shop,404
217,Talbot Bernard Senior Homes,,448,,,,,,,Dorchester,,,8/15/2001 0:00:00,10/4/2001 0:00:00,,,10/30/2020 0:00:00,,42.291800000000002,-71.078999999999994,448,,,Talbot-Bernard-Senior-Homes,404
218,Nancy Sales - Charlestown,,450,,,,,,,Charlestown,,,,,,,10/30/2020 0:00:00,,42.381300000000003,-71.061599999999999,450,,,Nancy-Sales-Charlestown,404
219,Dartmouth Hotel,,451,,,,,,,Roxbury,,,,7/9/2002 0:00:00,,,10/30/2020 0:00:00,,42.329000000000001,-71.083699999999993,451,,,Dartmouth-Hotel,404
220,Russia Wharf,,452,,,,,,,Downtown,,11/13/2001 0:00:00,7/1/2002 0:00:00,6/22/2010 0:00:00,12/10/2010 0:00:00,11/29/2011 0:00:00,12/1/2020 0:00:00,,42.353200000000001,-71.052499999999995,452,,,Russia-Wharf,404
221,Artists for Humanity,,453,,,,,,,South Boston Waterfront,,11/15/2001 0:00:00,3/19/2002 0:00:00,5/30/2002 0:00:00,3/13/2003 0:00:00,10/5/2004 0:00:00,11/30/2020 0:00:00,5/30/2002 0:00:00,42.343000000000004,-71.053600000000003,453,,http://www.bostonplans.org/projects/development-projects/Artists-for-Humanity,Artists-for-Humanity,200
222,80 Broad Street,,457,,,,,,,Downtown,,,12/13/2001 0:00:00,7/9/2002 0:00:00,,,10/30/2020 0:00:00,,42.357700000000001,-71.052800000000005,457,,,80-Broad-Street,404
223,Hodge Boiler Works,,460,,,,,,,East Boston,,4/16/2003 0:00:00,5/14/2003 0:00:00,12/21/2004 0:00:00,,,11/27/2020 0:00:00,,42.368899999999996,-71.043099999999995,460,,,Hodge-Boiler-Works,404
224,25 Union Street,,461,,,,,,,Downtown,,,3/17/2000 0:00:00,,,,10/30/2020 0:00:00,,42.360999999999997,-71.056600000000003,461,,,25-Union-Street,404
225,Modern Electroplating,,462,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.328099999999999,-71.085400000000007,462,,,Modern-Electroplating,404
226,Kittredge Square,,465,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.327900000000000,-71.092200000000005,465,,,Kittredge-Square,404
227,Beth Israel 171 Pilgrim (Clinical Care Center),,470,,,,,,,Longwood Medical Area,,10/19/2001 0:00:00,11/20/2001 0:00:00,10/7/2003 0:00:00,,,10/30/2020 0:00:00,,42.338999999999999,-71.104299999999995,470,,,Beth-Israel-171-Pilgrim-(Clinical-Care-Center),404
228,731 Harrison Avenue,,471,,,,,,,South End,,12/17/2003 0:00:00,3/26/2004 0:00:00,6/3/2004 0:00:00,,,10/30/2020 0:00:00,,42.338000000000001,-71.071700000000007,471,,,731-Harrison-Avenue,404
229,Roslindale Field,,474,,,,,,,Roslindale,,,5/18/2005 0:00:00,2/16/2006 0:00:00,5/26/2011 0:00:00,,10/30/2020 0:00:00,,42.283299999999997,-71.120099999999994,474,,,Roslindale-Field,404
230,Residences at Jamaica Pond,,475,,,,,,,Jamaica Plain,,,8/20/2001 0:00:00,1/31/2002 0:00:00,10/2/2007 0:00:00,,10/30/2020 0:00:00,,42.314700000000002,-71.117300000000000,475,,,Residences-at-Jamaica-Pond,404
231,76 Munroe Street,,476,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.318300000000001,-71.087599999999995,476,,,76-Munroe-Street,404
232,Lamartine Homes,,478,,,,,,,Jamaica Plain,,,,,,,10/30/2020 0:00:00,,42.319299999999998,-71.103600000000000,478,,,Lamartine-Homes,404
233,Brigham and Women's Hospital - Shapiro Center,,479,,,,,,,Longwood Medical Area,,9/27/2001 0:00:00,11/15/2001 0:00:00,,,,10/30/2020 0:00:00,,42.335799999999999,-71.108099999999993,479,,,Brigham-and-Women-s-Hospital-Shapiro-Center,404
234,35-39 South Huntington Avenue,,481,,,,,,,Jamaica Plain,,,3/19/2002 0:00:00,5/13/2004 0:00:00,,,10/30/2020 0:00:00,,42.331200000000003,-71.112099999999998,481,,,35-39-South-Huntington-Avenue,404
235,7 and 8 Alvah Kittredge Park,,516,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.328600000000002,-71.092299999999994,516,,,7-and-8-Alvah-Kittredge-Park,404
236,Terrace Street Lofts,,530,,,,,,,Mission Hill,,,6/6/2008 0:00:00,7/17/2008 0:00:00,10/28/2009 0:00:00,6/7/2011 0:00:00,10/30/2020 0:00:00,,42.326999999999998,-71.098500000000001,530,,,Terrace-Street-Lofts,404
237,Charlestown Recovery House,,536,,,,,,,Charlestown,,,,5/31/2007 0:00:00,1/11/2008 0:00:00,6/11/2008 0:00:00,10/30/2020 0:00:00,,42.376199999999997,-71.055999999999997,536,,,Charlestown-Recovery-House,404
238,Franklin Field South (Home Again),,538,,,,,,,Dorchester,,,4/1/2002 0:00:00,,,,10/30/2020 0:00:00,,42.286400000000000,-71.083799999999997,538,,,Franklin-Field-South-(Home-Again),404
239,Walter Baker Lofts- Administration Building,,554,,,,,,,Mattapan,,,,,,,10/30/2020 0:00:00,,42.271799999999999,-71.068399999999997,554,,,Walter-Baker-Lofts--Administration-Building,404
240,Mission Hill - Scattered Sites,,564,,,,,,,Mission Hill,,,,10/26/2004 0:00:00,,,10/30/2020 0:00:00,,42.331200000000003,-71.100700000000003,564,,,Mission-Hill-Scattered-Sites,404
241,Barnes School,,567,,,,,,,East Boston,,12/27/2002 0:00:00,2/14/2003 0:00:00,4/10/2003 0:00:00,,,10/30/2020 0:00:00,,42.376800000000003,-71.036900000000003,567,,,Barnes-School,404
242,Thompson Square Phase I I,,571,,,,,,,Charlestown,,,,,,,10/30/2020 0:00:00,,42.374899999999997,-71.063699999999997,571,,,Thompson-Square-Phase-I-I,404
243,39 Maple St - Riley House,,575,,,,,,,Hyde Park,,,6/1/2000 0:00:00,12/6/2001 0:00:00,,,10/30/2020 0:00:00,,42.288300000000000,-71.154300000000006,575,,,39-Maple-St-Riley-House,404
